Id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
1594,2005-03-05,22.0,16.0,1.0,0.0,H,0.0,0.0,D,38.0,9.0,13.0,4.0,8.0,7.0,11.0,4.0,10.0,1.0,2.0,0.0,0.0,Ses2004/2005
1595,2005-03-06,1.0,11.0,0.0,1.0,A,0.0,0.0,D,32.0,12.0,11.0,4.0,5.0,15.0,20.0,6.0,3.0,3.0,2.0,0.0,0.0,Ses2004/2005
1596,2005-03-06,17.0,10.0,2.0,0.0,H,0.0,0.0,D,39.0,12.0,7.0,7.0,0.0,16.0,18.0,13.0,3.0,1.0,1.0,0.0,0.0,Ses2004/2005
1597,2005-03-07,3.0,18.0,0.0,1.0,A,0.0,1.0,A,8.0,8.0,11.0,3.0,3.0,10.0,21.0,5.0,5.0,1.0,2.0,0.0,0.0,Ses2004/2005
1598,2005-03-15,19.0,17.0,1.0,0.0,H,1.0,0.0,H,26.0,23.0,7.0,11.0,4.0,13.0,9.0,8.0,3.0,0.0,1.0,0.0,0.0,Ses2004/2005
1599,2005-03-16,12.0,16.0,2.0,0.0,H,1.0,0.0,H,37.0,5.0,7.0,2.0,4.0,15.0,16.0,5.0,2.0,1.0,4.0,0.0,0.0,Ses2004/2005
1600,2005-03-16,13.0,11.0,0.0,0.0,D,0.0,0.0,D,65.0,7.0,5.0,2.0,2.0,12.0,13.0,11.0,3.0,1.0,1.0,0.0,0.0,Ses2004/2005
1601,2005-03-19,11.0,8.0,0.0,1.0,A,0.0,1.0,A,51.0,9.0,10.0,2.0,8.0,21.0,8.0,4.0,6.0,3.0,1.0,0.0,0.0,Ses2004/2005
1602,2005-03-19,18.0,23.0,1.0,0.0,H,1.0,0.0,H,38.0,16.0,6.0,10.0,2.0,20.0,16.0,7.0,6.0,3.0,1.0,0.0,0.0,Ses2004/2005
1603,2005-03-19,12.0,17.0,1.0,4.0,A,1.0,1.0,D,17.0,8.0,14.0,5.0,9.0,11.0,8.0,3.0,9.0,0.0,0.0,1.0,0.0,Ses2004/2005
1604,2005-03-19,19.0,34.0,4.0,1.0,H,1.0,1.0,D,32.0,20.0,6.0,13.0,3.0,13.0,16.0,10.0,4.0,1.0,0.0,0.0,0.0,Ses2004/2005
1605,2005-03-19,14.0,2.0,1.0,0.0,H,1.0,0.0,H,57.0,19.0,10.0,12.0,6.0,7.0,11.0,18.0,3.0,0.0,1.0,0.0,0.0,Ses2004/2005
1606,2005-03-19,5.0,15.0,1.0,1.0,D,1.0,1.0,D,1.0,13.0,11.0,6.0,6.0,15.0,19.0,4.0,3.0,5.0,4.0,0.0,0.0,Ses2004/2005
1607,2005-03-19,16.0,3.0,2.0,1.0,H,1.0,1.0,D,65.0,12.0,11.0,9.0,7.0,13.0,13.0,6.0,4.0,2.0,3.0,0.0,0.0,Ses2004/2005
1608,2005-03-20,10.0,0.0,2.0,0.0,H,0.0,0.0,D,5.0,10.0,5.0,4.0,4.0,12.0,20.0,2.0,3.0,3.0,3.0,0.0,0.0,Ses2004/2005
1609,2005-03-20,13.0,1.0,2.0,1.0,H,2.0,0.0,H,11.0,15.0,4.0,8.0,2.0,13.0,15.0,5.0,1.0,1.0,4.0,1.0,0.0,Ses2004/2005
1610,2005-03-20,4.0,22.0,1.0,3.0,A,1.0,1.0,D,31.0,14.0,12.0,8.0,7.0,20.0,17.0,3.0,6.0,0.0,0.0,0.0,0.0,Ses2004/2005
1611,2005-04-02,8.0,23.0,4.0,1.0,H,2.0,1.0,H,8.0,21.0,3.0,15.0,1.0,8.0,11.0,10.0,3.0,1.0,0.0,0.0,0.0,Ses2004/2005
1612,2005-04-02,10.0,16.0,1.0,1.0,D,0.0,0.0,D,52.0,14.0,9.0,7.0,5.0,6.0,10.0,3.0,3.0,0.0,1.0,0.0,0.0,Ses2004/2005
1613,2005-04-02,12.0,3.0,2.0,2.0,D,1.0,2.0,A,11.0,9.0,16.0,3.0,8.0,6.0,8.0,6.0,7.0,1.0,0.0,0.0,0.0,Ses2004/2005
1614,2005-04-02,34.0,4.0,0.0,1.0,A,0.0,1.0,A,39.0,23.0,7.0,13.0,5.0,6.0,19.0,8.0,3.0,0.0,4.0,0.0,0.0,Ses2004/2005
1615,2005-04-02,13.0,18.0,1.0,0.0,H,0.0,0.0,D,18.0,10.0,13.0,7.0,5.0,6.0,13.0,4.0,12.0,1.0,3.0,0.0,0.0,Ses2004/2005
1616,2005-04-02,14.0,11.0,0.0,0.0,D,0.0,0.0,D,5.0,23.0,9.0,9.0,3.0,21.0,18.0,9.0,3.0,3.0,2.0,0.0,0.0,Ses2004/2005
1617,2005-04-02,15.0,0.0,0.0,3.0,A,0.0,1.0,A,65.0,20.0,8.0,12.0,5.0,14.0,24.0,8.0,6.0,1.0,2.0,3.0,0.0,Ses2004/2005
1618,2005-04-02,22.0,19.0,1.0,3.0,A,0.0,2.0,A,17.0,4.0,12.0,3.0,8.0,11.0,10.0,4.0,3.0,0.0,2.0,0.0,0.0,Ses2004/2005
1619,2005-04-03,2.0,5.0,3.0,1.0,H,0.0,1.0,A,24.0,12.0,8.0,7.0,4.0,14.0,10.0,5.0,5.0,3.0,3.0,0.0,0.0,Ses2004/2005
1620,2005-04-03,17.0,1.0,1.0,0.0,H,0.0,0.0,D,51.0,8.0,8.0,4.0,2.0,15.0,20.0,7.0,7.0,1.0,2.0,0.0,0.0,Ses2004/2005
1621,2005-04-09,11.0,22.0,3.0,0.0,H,1.0,0.0,H,26.0,15.0,9.0,8.0,3.0,19.0,14.0,4.0,2.0,2.0,1.0,0.0,0.0,Ses2004/2005
1622,2005-04-09,18.0,2.0,3.0,1.0,H,2.0,0.0,H,3.0,15.0,7.0,10.0,4.0,6.0,14.0,4.0,6.0,0.0,2.0,0.0,1.0,Ses2004/2005
1623,2005-04-09,19.0,10.0,1.0,1.0,D,0.0,0.0,D,37.0,19.0,2.0,12.0,1.0,17.0,12.0,8.0,5.0,2.0,2.0,0.0,0.0,Ses2004/2005
1624,2005-04-09,3.0,13.0,1.0,0.0,H,0.0,0.0,D,5.0,11.0,6.0,8.0,1.0,8.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0,Ses2004/2005
1625,2005-04-09,4.0,8.0,0.0,1.0,A,0.0,0.0,D,32.0,9.0,7.0,6.0,1.0,11.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0,Ses2004/2005
1626,2005-04-09,23.0,14.0,2.0,0.0,H,0.0,0.0,D,52.0,7.0,16.0,5.0,8.0,19.0,18.0,3.0,4.0,2.0,2.0,0.0,0.0,Ses2004/2005
1627,2005-04-09,5.0,12.0,4.0,2.0,H,2.0,2.0,D,51.0,13.0,8.0,9.0,4.0,11.0,14.0,5.0,4.0,1.0,3.0,0.0,0.0,Ses2004/2005
1628,2005-04-10,0.0,17.0,1.0,1.0,D,1.0,0.0,H,11.0,14.0,7.0,7.0,5.0,6.0,10.0,5.0,5.0,1.0,2.0,1.0,1.0,Ses2004/2005
1629,2005-04-10,1.0,34.0,4.0,0.0,H,1.0,0.0,H,31.0,13.0,11.0,8.0,3.0,10.0,14.0,4.0,9.0,1.0,1.0,0.0,0.0,Ses2004/2005
1630,2005-04-10,16.0,15.0,1.0,0.0,H,1.0,0.0,H,18.0,19.0,6.0,6.0,3.0,9.0,15.0,4.0,7.0,2.0,2.0,0.0,0.0,Ses2004/2005
1631,2005-04-16,10.0,5.0,0.0,0.0,D,0.0,0.0,D,38.0,9.0,5.0,4.0,4.0,16.0,12.0,7.0,5.0,1.0,2.0,0.0,0.0,Ses2004/2005
1632,2005-04-16,12.0,18.0,1.0,2.0,A,1.0,1.0,D,8.0,18.0,11.0,10.0,5.0,10.0,14.0,8.0,2.0,0.0,1.0,0.0,0.0,Ses2004/2005
1633,2005-04-16,34.0,23.0,3.0,3.0,D,1.0,1.0,D,11.0,12.0,12.0,10.0,8.0,17.0,21.0,7.0,3.0,2.0,2.0,0.0,0.0,Ses2004/2005
1634,2005-04-16,2.0,3.0,1.0,1.0,D,0.0,1.0,A,26.0,8.0,7.0,3.0,3.0,9.0,19.0,6.0,8.0,0.0,1.0,0.0,0.0,Ses2004/2005
1635,2005-04-16,13.0,16.0,2.0,2.0,D,1.0,1.0,D,17.0,18.0,9.0,7.0,6.0,5.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,Ses2004/2005
1636,2005-04-16,22.0,0.0,2.0,3.0,A,2.0,0.0,H,57.0,16.0,11.0,8.0,7.0,10.0,17.0,5.0,8.0,1.0,2.0,0.0,0.0,Ses2004/2005
1637,2005-04-19,18.0,22.0,1.0,1.0,D,1.0,0.0,H,24.0,22.0,5.0,16.0,4.0,9.0,9.0,5.0,2.0,2.0,0.0,0.0,0.0,Ses2004/2005
1638,2005-04-19,4.0,2.0,1.0,1.0,D,0.0,0.0,D,11.0,8.0,7.0,4.0,2.0,11.0,12.0,2.0,6.0,1.0,0.0,0.0,0.0,Ses2004/2005
1639,2005-04-20,0.0,12.0,0.0,0.0,D,0.0,0.0,D,65.0,13.0,12.0,5.0,3.0,14.0,9.0,6.0,5.0,0.0,1.0,0.0,0.0,Ses2004/2005
1640,2005-04-20,11.0,34.0,1.0,0.0,H,1.0,0.0,H,38.0,18.0,4.0,7.0,3.0,11.0,19.0,11.0,6.0,3.0,2.0,0.0,0.0,Ses2004/2005
1641,2005-04-20,19.0,8.0,0.0,0.0,D,0.0,0.0,D,18.0,9.0,6.0,3.0,4.0,10.0,16.0,2.0,2.0,1.0,3.0,0.0,0.0,Ses2004/2005
1642,2005-04-20,1.0,14.0,1.0,0.0,H,0.0,0.0,D,32.0,7.0,16.0,3.0,11.0,18.0,17.0,4.0,5.0,3.0,2.0,0.0,2.0,Ses2004/2005
1643,2005-04-20,3.0,10.0,3.0,0.0,H,0.0,0.0,D,60.0,8.0,5.0,4.0,1.0,11.0,9.0,8.0,3.0,0.0,1.0,0.0,0.0,Ses2004/2005
1644,2005-04-20,23.0,15.0,2.0,1.0,H,0.0,0.0,D,54.0,15.0,24.0,8.0,10.0,12.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,Ses2004/2005
1645,2005-04-20,5.0,13.0,1.0,2.0,A,1.0,2.0,A,52.0,8.0,19.0,6.0,12.0,10.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,Ses2004/2005
1646,2005-04-20,16.0,17.0,1.0,1.0,D,0.0,1.0,A,37.0,15.0,10.0,5.0,4.0,12.0,12.0,7.0,3.0,2.0,0.0,0.0,0.0,Ses2004/2005
1647,2005-04-23,0.0,18.0,1.0,1.0,D,1.0,0.0,H,31.0,13.0,12.0,10.0,6.0,17.0,13.0,7.0,5.0,0.0,2.0,0.0,0.0,Ses2004/2005
1648,2005-04-23,11.0,3.0,0.0,0.0,D,0.0,0.0,D,37.0,11.0,7.0,5.0,1.0,20.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,Ses2004/2005
1649,2005-04-23,19.0,2.0,3.0,1.0,H,1.0,1.0,D,8.0,12.0,10.0,7.0,4.0,7.0,11.0,4.0,6.0,1.0,1.0,0.0,0.0,Ses2004/2005
1650,2005-04-23,34.0,13.0,1.0,0.0,H,1.0,0.0,H,3.0,6.0,9.0,3.0,7.0,19.0,14.0,4.0,1.0,2.0,5.0,0.0,0.0,Ses2004/2005
1651,2005-04-23,1.0,10.0,1.0,1.0,D,0.0,1.0,A,57.0,11.0,9.0,6.0,4.0,18.0,18.0,9.0,5.0,2.0,3.0,0.0,0.0,Ses2004/2005
1652,2005-04-23,4.0,17.0,4.0,0.0,H,3.0,0.0,H,52.0,12.0,15.0,8.0,9.0,12.0,12.0,1.0,4.0,1.0,1.0,0.0,0.0,Ses2004/2005
1653,2005-04-23,23.0,12.0,1.0,0.0,H,0.0,0.0,D,60.0,13.0,11.0,6.0,6.0,8.0,9.0,7.0,8.0,1.0,1.0,0.0,0.0,Ses2004/2005
1654,2005-04-24,14.0,15.0,2.0,1.0,H,0.0,1.0,A,26.0,18.0,11.0,10.0,5.0,8.0,20.0,9.0,4.0,1.0,0.0,0.0,0.0,Ses2004/2005
1655,2005-04-24,5.0,22.0,4.0,1.0,H,4.0,1.0,H,39.0,18.0,11.0,8.0,8.0,15.0,11.0,4.0,7.0,2.0,1.0,0.0,0.0,Ses2004/2005
1656,2005-04-25,8.0,16.0,1.0,0.0,H,1.0,0.0,H,5.0,12.0,7.0,3.0,1.0,17.0,15.0,4.0,7.0,0.0,4.0,0.0,0.0,Ses2004/2005
1657,2005-04-26,17.0,11.0,1.0,1.0,D,1.0,0.0,H,18.0,9.0,14.0,3.0,7.0,13.0,15.0,6.0,4.0,3.0,4.0,0.0,0.0,Ses2004/2005
1658,2005-04-27,15.0,4.0,0.0,0.0,D,0.0,0.0,D,17.0,11.0,5.0,5.0,3.0,8.0,9.0,7.0,1.0,1.0,2.0,0.0,0.0,Ses2004/2005
1659,2005-04-30,10.0,11.0,2.0,1.0,H,0.0,1.0,A,65.0,10.0,5.0,6.0,1.0,15.0,16.0,6.0,1.0,2.0,1.0,0.0,0.0,Ses2004/2005
1660,2005-04-30,18.0,19.0,0.0,2.0,A,0.0,0.0,D,39.0,14.0,8.0,6.0,5.0,17.0,14.0,7.0,2.0,4.0,1.0,0.0,0.0,Ses2004/2005
1661,2005-04-30,2.0,1.0,2.0,0.0,H,2.0,0.0,H,18.0,11.0,11.0,6.0,4.0,18.0,16.0,3.0,7.0,1.0,3.0,1.0,0.0,Ses2004/2005
1662,2005-04-30,13.0,4.0,1.0,1.0,D,0.0,1.0,A,32.0,12.0,6.0,6.0,3.0,10.0,20.0,7.0,4.0,2.0,3.0,0.0,0.0,Ses2004/2005
1663,2005-04-30,3.0,5.0,2.0,0.0,H,2.0,0.0,H,54.0,13.0,7.0,7.0,3.0,14.0,6.0,7.0,5.0,0.0,1.0,0.0,0.0,Ses2004/2005
1664,2005-04-30,15.0,34.0,0.0,0.0,D,0.0,0.0,D,8.0,16.0,7.0,9.0,3.0,16.0,15.0,5.0,2.0,1.0,1.0,0.0,0.0,Ses2004/2005
1665,2005-04-30,22.0,23.0,4.0,3.0,H,3.0,3.0,D,51.0,15.0,14.0,9.0,7.0,18.0,13.0,6.0,8.0,3.0,2.0,0.0,0.0,Ses2004/2005
1666,2005-05-01,12.0,14.0,0.0,4.0,A,0.0,2.0,A,3.0,6.0,18.0,4.0,12.0,6.0,15.0,1.0,7.0,0.0,2.0,1.0,0.0,Ses2004/2005
1667,2005-05-01,16.0,0.0,5.0,1.0,H,3.0,1.0,H,24.0,20.0,4.0,14.0,3.0,13.0,17.0,9.0,3.0,1.0,2.0,0.0,0.0,Ses2004/2005
1668,2005-05-02,17.0,8.0,0.0,2.0,A,0.0,0.0,D,26.0,7.0,8.0,3.0,5.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,Ses2004/2005
1669,2005-05-04,2.0,15.0,1.0,3.0,A,0.0,1.0,A,51.0,6.0,4.0,3.0,3.0,11.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,Ses2004/2005
1670,2005-05-07,0.0,3.0,1.0,2.0,A,0.0,2.0,A,53.0,15.0,10.0,8.0,4.0,8.0,18.0,6.0,2.0,1.0,1.0,0.0,0.0,Ses2004/2005
1671,2005-05-07,11.0,2.0,1.0,3.0,A,1.0,1.0,D,32.0,13.0,8.0,6.0,6.0,11.0,23.0,8.0,5.0,2.0,2.0,1.0,1.0,Ses2004/2005
1672,2005-05-07,19.0,12.0,1.0,0.0,H,0.0,0.0,D,5.0,15.0,6.0,6.0,3.0,7.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,Ses2004/2005
1673,2005-05-07,34.0,22.0,2.0,2.0,D,1.0,1.0,D,52.0,14.0,7.0,6.0,3.0,16.0,18.0,5.0,2.0,3.0,1.0,1.0,1.0,Ses2004/2005
1674,2005-05-07,1.0,15.0,2.0,0.0,H,1.0,0.0,H,65.0,8.0,9.0,6.0,4.0,22.0,11.0,3.0,2.0,3.0,1.0,0.0,1.0,Ses2004/2005
1675,2005-05-07,14.0,17.0,1.0,1.0,D,1.0,0.0,H,17.0,27.0,2.0,14.0,0.0,10.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,Ses2004/2005
1676,2005-05-07,4.0,16.0,1.0,0.0,H,1.0,0.0,H,3.0,16.0,5.0,8.0,2.0,14.0,10.0,4.0,3.0,1.0,3.0,0.0,0.0,Ses2004/2005
1677,2005-05-07,23.0,10.0,1.0,0.0,H,1.0,0.0,H,18.0,8.0,22.0,4.0,9.0,20.0,10.0,1.0,7.0,1.0,5.0,0.0,1.0,Ses2004/2005
1678,2005-05-07,5.0,18.0,1.0,1.0,D,0.0,1.0,A,1.0,9.0,12.0,4.0,4.0,12.0,23.0,2.0,9.0,0.0,2.0,0.0,0.0,Ses2004/2005
1679,2005-05-08,8.0,13.0,3.0,1.0,H,2.0,0.0,H,51.0,11.0,11.0,8.0,6.0,13.0,10.0,1.0,4.0,0.0,2.0,0.0,0.0,Ses2004/2005
1680,2005-05-10,14.0,19.0,1.0,3.0,A,1.0,1.0,D,51.0,15.0,7.0,9.0,6.0,11.0,14.0,7.0,0.0,2.0,3.0,0.0,0.0,Ses2004/2005
1681,2005-05-11,8.0,1.0,7.0,0.0,H,3.0,0.0,H,8.0,19.0,7.0,12.0,3.0,9.0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,Ses2004/2005
1682,2005-05-15,10.0,8.0,2.0,1.0,H,0.0,0.0,D,3.0,9.0,11.0,4.0,5.0,10.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,Ses2004/2005
1683,2005-05-15,18.0,1.0,3.0,2.0,H,0.0,1.0,A,26.0,16.0,10.0,9.0,5.0,12.0,17.0,5.0,6.0,2.0,1.0,1.0,0.0,Ses2004/2005
1684,2005-05-15,12.0,34.0,2.0,2.0,D,1.0,0.0,H,24.0,8.0,9.0,5.0,6.0,14.0,14.0,3.0,8.0,2.0,2.0,0.0,0.0,Ses2004/2005
1685,2005-05-15,2.0,23.0,6.0,0.0,H,2.0,0.0,H,39.0,13.0,2.0,9.0,0.0,11.0,12.0,4.0,13.0,0.0,1.0,0.0,0.0,Ses2004/2005
1686,2005-05-15,13.0,0.0,2.0,1.0,H,2.0,0.0,H,65.0,15.0,13.0,7.0,4.0,10.0,16.0,9.0,5.0,0.0,0.0,0.0,0.0,Ses2004/2005
1687,2005-05-15,3.0,4.0,1.0,1.0,D,0.0,1.0,A,11.0,10.0,4.0,5.0,3.0,12.0,15.0,10.0,3.0,2.0,4.0,0.0,0.0,Ses2004/2005
1688,2005-05-15,15.0,19.0,1.0,1.0,D,1.0,1.0,D,52.0,8.0,12.0,4.0,7.0,11.0,17.0,6.0,4.0,4.0,4.0,0.0,0.0,Ses2004/2005
1689,2005-05-15,22.0,14.0,1.0,2.0,A,1.0,1.0,D,18.0,11.0,16.0,3.0,8.0,14.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0,Ses2004/2005
1690,2005-05-15,16.0,11.0,0.0,0.0,D,0.0,0.0,D,8.0,11.0,12.0,7.0,8.0,10.0,14.0,5.0,7.0,2.0,2.0,0.0,0.0,Ses2004/2005
1691,2005-05-15,17.0,5.0,2.0,0.0,H,0.0,0.0,D,5.0,9.0,8.0,5.0,2.0,12.0,13.0,6.0,1.0,0.0,1.0,0.0,0.0,Ses2004/2005
1692,1999-08-07,8.0,37.0,2.0,1.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1693,1999-08-07,19.0,6.0,4.0,0.0,H,2.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1694,1999-08-07,27.0,22.0,0.0,1.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1695,1999-08-07,25.0,36.0,0.0,0.0,D,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1696,1999-08-07,4.0,38.0,0.0,1.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1697,1999-08-07,15.0,0.0,0.0,1.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1698,1999-08-07,29.0,13.0,1.0,2.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1699,1999-08-07,35.0,26.0,2.0,3.0,A,1.0,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1700,1999-08-07,7.0,16.0,1.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1701,1999-08-08,1.0,14.0,1.0,1.0,D,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1702,1999-08-09,16.0,15.0,3.0,1.0,H,2.0,1.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1703,1999-08-10,36.0,8.0,1.0,2.0,A,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1704,1999-08-10,6.0,35.0,2.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1705,1999-08-10,26.0,4.0,2.0,3.0,A,1.0,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1706,1999-08-11,0.0,1.0,3.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1707,1999-08-11,37.0,27.0,1.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1708,1999-08-11,14.0,29.0,4.0,0.0,H,2.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1709,1999-08-11,22.0,25.0,0.0,3.0,A,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1710,1999-08-14,38.0,29.0,1.0,1.0,D,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1711,1999-08-14,36.0,4.0,1.0,3.0,A,1.0,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1712,1999-08-14,37.0,19.0,2.0,2.0,D,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1713,1999-08-14,13.0,35.0,0.0,1.0,A,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1714,1999-08-14,14.0,25.0,2.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1715,1999-08-14,6.0,8.0,0.0,0.0,D,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1716,1999-08-14,16.0,1.0,3.0,2.0,H,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1717,1999-08-14,26.0,27.0,1.0,1.0,D,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1718,1999-08-15,22.0,15.0,4.0,2.0,H,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1719,1999-08-16,0.0,7.0,2.0,2.0,D,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1720,1999-08-21,19.0,0.0,1.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1721,1999-08-21,27.0,36.0,2.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1722,1999-08-21,1.0,22.0,4.0,1.0,H,2.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1723,1999-08-21,25.0,6.0,2.0,1.0,H,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1724,1999-08-21,4.0,13.0,1.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1725,1999-08-21,15.0,26.0,3.0,3.0,D,2.0,1.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1726,1999-08-21,29.0,16.0,1.0,2.0,A,1.0,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1727,1999-08-21,35.0,38.0,1.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1728,1999-08-21,7.0,37.0,2.0,1.0,H,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1729,1999-08-22,8.0,14.0,1.0,2.0,A,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1730,1999-08-23,25.0,13.0,1.0,2.0,A,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1731,1999-08-24,4.0,37.0,0.0,3.0,A,0.0,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1732,1999-08-24,35.0,0.0,0.0,1.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1733,1999-08-25,8.0,38.0,2.0,0.0,H,2.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1734,1999-08-25,27.0,14.0,1.0,2.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1735,1999-08-25,1.0,26.0,4.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1736,1999-08-25,15.0,6.0,1.0,2.0,A,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1737,1999-08-25,29.0,36.0,0.0,2.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1738,1999-08-28,0.0,4.0,1.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1739,1999-08-28,38.0,7.0,0.0,3.0,A,0.0,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1740,1999-08-28,36.0,1.0,1.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1741,1999-08-28,13.0,8.0,2.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1742,1999-08-28,22.0,29.0,2.0,0.0,H,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1743,1999-08-28,16.0,25.0,1.0,2.0,A,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1744,1999-08-28,26.0,19.0,0.0,1.0,A,0.0,0.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1745,1999-08-29,6.0,27.0,1.0,1.0,D,0.0,1.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1746,1999-08-30,37.0,35.0,1.0,0.0,H,1.0,0.0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1747,1999-08-30,14.0,15.0,5.0,1.0,H,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
1748,1999-09-11,8.0,0.0,3.0,1.0,H,1.0,1.0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,Ses1999/2000
